grid_cell,richness_trend,shannon_trend,phylo_pd_trend,phylo_mpd_trend,trait_volume_trend,trait_dispersion_trend,trait_rao_q_trend,mean_corrected_richness,grid_id,centroid_lon,centroid_lat,area_km2,bio1,bio4,bio12,bio15,elev_mean,elev_sd,texture_shannon,texture_entropy,texture_contrast,npp_mean,landcover_trees,landcover_cropland,landcover_built,mean_temporal_beta,mean_temporal_shift_cwm
1132,2.697856695204002,0.013184441325916224,119.4608641000002,1.1030878077071036,0.052880630575402945,0.020062016653986325,3.1909057177974146e-4,41.681157569408185,G01132,119.0267751458366,44.54389096157551,10000,-4.178741351763407,399.9,14.378083992004395,12.493550046284993,4793.866666666667,79.56161495792203,26352.652519893898,46097.98673740053,98088.72148541114,78.00304732711653,0,0,1.3899176873838233e-5,0.04074725187626864,0.1402551866299832
1133,2.6935384289371838,0.013276530894241365,119.4608641000002,1.1101902885119341,0.0532143667798917,0.020192854814861324,3.213893939788295e-4,41.683254428770034,G01133,119.9250904299561,44.54389096157551,10000,-3.9107100105285646,452.04,14.007650032043458,12.56613998413086,4759.44,111.88054641744769,29525.156565656565,51200.356060606064,171535.69191919192,87.41324893719143,0,0,4.135802491911047e-6,0.04068190992392725,0.14035407238818165
1134,2.681025431135642,0.013544150338598088,112.2345269,1.130273192409168,0.05415323698008207,0.02056249863870365,3.279004185959531e-4,41.68792067926568,G01134,120.82340571407563,44.54389096157551,10000,-4.7653300571441655,512.64,12.978891792297363,11.696320075988769,4842.6,185.82025365031302,33368.02380952381,55498.95767195767,376282.28571428574,80.58788738397122,2.3353909466409893e-6,3.086419675116899e-8,7.935185241405162e-5,0.040494569712693204,0.1406297900325222
1135,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,G01135,121.72172099819515,44.54389096157551,10000,-4.460795799891154,540.2666666666667,12.999041684468587,11.720566749572754,4764.5,148.13431696291363,34587.517676767675,57120.39646464647,437730.61363636365,96.7368247335802,7.60124616549391e-6,0,3.4422637821959843e-4,0.04036355930073207,0.1408156997566426
1136,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,G01136,122.62003628231469,44.54389096157551,10000,-3.212349200248718,540.84,13.667426605224609,12.700360069274902,4538.16,135.29587330489178,34229.444444444445,57005.16931216931,418922.14285714284,115.59791929586363,7.163168722407345e-4,2.1440329319263169e-4,0.0011619855992667523,0.04036355930073207,0.1408156997566426
1137,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,G01137,123.51835156643419,44.54389096157551,10000,-3.304006620645523,537.16,14.099471549987793,12.83107997894287,4489.76,153.63682284313657,32847.72222222222,55620.62373737374,343704.52525252523,128.1606779477236,4.7695473359854376e-5,1.705761329286649e-4,0.0016069444464678613,0.04036355930073207,0.1408156997566426
1138,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,G01138,124.41666685055372,44.54389096157551,10000,-3.589308307568232,539.9666666666667,13.690787410736084,12.572383276621501,4509.466666666666,158.38968386237465,30995.315656565657,53253.11363636364,231780.65404040404,125.5319864204359,9.670781775954019e-7,1.2345678850178657e-7,2.3881687385057278e-4,0.04036355930073207,0.1408156997566426
1139,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,G01139,125.31498213467323,44.54389096157551,10000,-3.5399412631988527,577,13.205824165344238,12.369199981689453,4488.04,169.63723058338346,32078.989417989418,54582.54232804233,256614.4708994709,109.77095446652223,3.0041151474528934e-6,3.189300428266319e-7,4.157201629826991e-4,0.04036355930073207,0.1408156997566426
1140,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,G01140,126.21329741879276,44.54389096157551,10000,-2.2609531323115033,642.5333333333333,13.90453405380249,13.211441771189373,4263.333333333333,96.98820878683223,29333.472222222223,51142.628787878784,156273.82575757575,129.876832848814,8.289719642737643e-5,1.5871235649426624e-4,4.0358255426407874e-4,0.04036355930073207,0.1408156997566426
1141,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,G01141,127.11161270291227,44.54389096157551,10000,-2.006302056312561,723,14.012220802307128,13.18617000579834,4148.6,161.33376377353045,30678.949735449736,52923.91798941799,181778.92063492062,152.30557184961887,5.271913578476059e-4,2.5884773773670583e-5,0.0011248148193764582,0.04036355930073207,0.1408156997566426
1142,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,G01142,128.0099279870318,44.54389096157551,10000,0.839082493185997,723.12,14.83242000579834,15.993939971923828,3674.52,166.18291127549787,29069.098484848484,50547.89898989899,179467.7676767677,225.43992961374047,7.492386824230413e-4,0.0011517695503576993,7.691358042180065e-4,0.04036355930073207,0.1408156997566426
1143,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,G01143,128.90824327115132,44.54389096157551,10000,1.7717951426903407,688.1333333333333,14.086327775319416,16.840641721089682,3529.9666666666667,101.5916380394579,30708.82037533512,52803.69168900805,210528.6273458445,193.38062879729796,0.03771946502710618,0.002391296303827448,0.0011247633743199158,0.04036355930073207,0.1408156997566426
1144,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,G01144,129.80655855527084,44.54389096157551,10000,1.735753769800067,707.6,10.79037914276123,16.103709945678713,3390.48,325.5752754740446,31894.421717171717,54670.43686868687,227456.7626262626,219.13173420896365,0.5128515638875824,0.0012368312774415544,9.051131705255926e-4,0.04036355930073207,0.1408156997566426
1145,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,G01145,130.67266316622576,44.52925365650356,9218.513255535841,7.493409387270609,665.5,9.583714580535888,22.037549908955892,2179.4,389.7603684670701,31990.24074074074,54015.23809523809,184383.6798941799,483.3721192692943,0.4387775180114469,0.06863025960212037,0.0067185358412488,0.04036355930073207,0.1408156997566426
1146,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,G01146,131.17264778661928,44.27633982077136,77.45441785410199,11.118872947692871,694.64,8.606159095764161,25.63885025024414,1461.88,248.51916760416424,28935.446969696968,50454.881313131315,120361.22222222222,735.3231267646134,0.693397551546393,0.07728262339447019,0.0071312757291553935,0.04036355930073207,0.1408156997566426
1147,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04036355930073207,0.1408156997566426
1148,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04036355930073207,0.1408156997566426
1149,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04036355930073207,0.1408156997566426
1150,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04036355930073207,0.1408156997566426
1151,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04036355930073207,0.1408156997566426
1152,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04036355930073207,0.1408156997566426
1153,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04036355930073207,0.1408156997566426
1154,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04036355930073207,0.1408156997566426
1155,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04036355930073207,0.1408156997566426
1156,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04036355930073207,0.1408156997566426
1157,2.672159844301468,0.013734358835687912,118.62553620000007,1.1440655117886074,0.05479362370942778,0.02081604131432067,3.32380645917105e-4,41.69000617443365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04036355930073207,0.1408156997566426
1158,2.674063872161763,0.013693471795401283,118.62553620000007,1.1411333608348653,0.054657798199426004,0.02076216421238944,3.3142762392740494e-4,41.68964122224003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04039157939144769,0.1407764178492104
1159,2.6888349247730696,0.013376998252297795,122.89786290000002,1.117825256669123,0.05357215515112687,0.02033344120816353,3.238628598256281e-4,41.68525090546624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040611147345007835,0.14045957789073782
1160,2.587913463075605,0.015551179283278184,99.69309860000003,1.2585043605420865,0.05992097321409335,0.022902714982008642,3.6976684336596116e-4,41.66596795185854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03917996591216838,0.14223100375158845
1161,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01161,80.67543360366552,43.94148370985015,3658.3404242064057,14.591427834828695,845.7333333333333,8.461097351710002,30.200166765848795,9,4.623776632237719,31058.851515151517,53988.36363636364,335708.8696969697,686.8034143797054,0.04328457822098824,0.6664680659049208,0.08170616247417183,0.03937380861609372,0.14203264017709627
1162,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01162,81.29753321281669,43.90012963839316,10000,14.4857470703125,913.36,8.350667400360107,30.030020065307617,0.8,0.8660254037844384,30347.045801526718,53084.017811704834,340585.2010178117,759.8679158458858,0.021812983575830693,0.7910790226393146,0.08628064811578623,0.03937380861609372,0.14203264017709627
1163,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01163,82.19584849693621,43.90012963839316,10000,14.469245592753092,998.5555555555555,8.116909133063423,29.927941852145725,1.3333333333333333,1,30536.823529411766,51847.75490196078,307272.35294117645,725.1929327357371,0.01974498503202635,0.7547723801344137,0.0725088699431891,0.03937380861609372,0.14203264017709627
1164,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01164,83.09416378105573,43.90012963839316,10000,-4.923931312561035,218.8,12.077604293823242,12.737199974060058,5050.2,282.52026475989294,20556.95061728395,34052.38271604938,23794.728395061727,21.85044824317223,3.2262443838750614e-5,2.8054298789817756e-6,3.038461569756453e-4,0.03937380861609372,0.14203264017709627
1165,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01165,83.99247906517525,43.90012963839316,10000,-3.125165450222352,107.52941176470588,13.707725524902344,15.923117637634277,4825.117647058823,313.90442063487677,19454.854889589904,32201.712933753945,33764.79179810725,25.723617484143222,4.3969848226865836e-7,0,4.768467353441242e-4,0.03937380861609372,0.14203264017709627
1166,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01166,84.89079434929477,43.90012963839316,10000,-3.926972910761833,82.9,14.158493804931641,15.310599994659423,4985,321.1905484615832,18716.031746031746,31281.73015873016,30115.05291005291,22.95525354489733,6.705331730647418e-6,0,5.611823352509117e-4,0.03937380861609372,0.14203264017709627
1167,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01167,85.7891096334143,43.90012963839316,10000,-3.8896807074546813,77.25,14.596728134155274,15.211562490463256,5033.35,294.3637697600852,18967.286075949367,31446.225316455697,30506.13164556962,21.955408776872332,2.83882782633937e-6,0,1.2424704963893583e-4,0.03937380861609372,0.14203264017709627
1168,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01168,86.68742491753382,43.90012963839316,10000,-1.218591168212394,68.41666666666667,15.12763019402822,17.91054181257884,4680.833333333333,178.45951109831404,16492.302387267904,26816.098143236075,22200.761273209548,19.767439803557437,2.464824877299626e-7,5.443154987809274e-7,8.141111305085218e-5,0.03937380861609372,0.14203264017709627
1169,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01169,87.58574020165334,43.90012963839316,10000,-1.0583864625543355,66.85,15.773627042770386,18.241875076293944,4679.95,116.95364578822627,14511.52417302799,23913.091603053435,12942.516539440203,23.40962135443515,8.251933212266994e-6,0,2.174399674254096e-4,0.03937380861609372,0.14203264017709627
1170,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01170,88.48405548577286,43.90012963839316,10000,-1.6754943632210295,72,15.753285646438599,17.47560425599416,4765.416666666667,146.4442071134992,14542.285353535353,24034.99494949495,10569.088383838383,23.94020333052665,0,6.105005950780678e-8,1.8689458671959552e-4,0.03937380861609372,0.14203264017709627
1171,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01171,89.38237076989238,43.90012963839316,10000,-3.5890796899795534,85.05,15.104898834228516,15.02113742828369,5054.3,89.9374636534801,16856.150793650795,28582.571428571428,13576.76455026455,41.19921773538572,0,0,1.8518518754014348e-6,0.03937380861609372,0.14203264017709627
1172,2.6022051850452317,0.015243158704950183,98.57454319999998,1.2411010979998691,0.059168208962990666,0.022588091996481152,3.6406032967854394e-4,41.67509304568722,G01172,90.2806860540119,43.90012963839316,10000,-3.2575479388237,108.55,14.797847986221313,15.0613374710083,5033.25,89.396146743758365,17701.13959390863,29958.629441624365,14850.370558375635,42.076133805188725,0,0,4.0700040782365333e-7,0.03937380861609374,0.14203264017709563
1173,2.6022051850452335,0.015243158704949937,98.57454319999998,1.2411010979998751,0.0591682089629906,0.022588091996480923,3.640603296785276e-4,41.67509304568722,G01173,91.17900133813141,43.90012963839316,10000,-2.4612808351715407,154.25,14.154250860214233,15.343208312988281,4937.666666666667,127.48049012424937,17934.192934782608,29987.16304347826,15866.39402173913,39.6617580744944,1.027010346860301e-8,0,3.111841466062965e-6,0.039373808616093756,0.14203264017709483
1174,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01174,92.07731662225093,43.90012963839316,10000,-3.4605645895004273,220,13.472658252716064,13.885362577438354,5110.9,171.01243414319015,20559.85861182519,34656.285347043704,32595.30848329049,39.87753324776768,2.0248270669570996e-6,0,7.224257034353842e-7,0.03937380861609372,0.14203264017709627
1175,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01175,92.97563190637047,43.90012963839316,10000,-2.649001325170199,295.5,13.267487009366354,14.297979235649109,4973,128.54943221087805,20528.599455040872,34940.24250681199,23113.179836512263,44.41590114350831,3.052502975390339e-8,0,9.564509648634678e-7,0.03937380861609372,0.14203264017709627
1176,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01176,93.87394719048999,43.90012963839316,10000,-2.8403442740440368,353.5,13.31027603149414,13.810050106048584,4934.3,106.97520617807709,20439.958549222796,34800.613989637306,20456.411917098445,42.75150989416936,0,0,2.2273097256794627e-5,0.03937380861609372,0.14203264017709627
1177,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01177,94.7722624746095,43.90012963839316,10000,-3.670731234550476,392.4,12.994987487792969,12.826725006103516,4973.9,132.68875334088378,23437.273657289003,39811.62915601023,38488.85933503836,41.23435787821344,2.309727275809561e-6,0,2.772690250693605e-5,0.03937380861609372,0.14203264017709627
1178,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,G01178,95.41432065945446,43.817937335775035,3534.735701255306,-4.2429331342379255,415.1666666666667,13.075916608174643,12.146395881970724,4946.625,105.65481634734549,25364.248677248677,42992.730158730155,63410.478835978836,50.49174429419378,3.491835239104895e-7,0,7.716955975339935e-5,0.03937380861609372,0.14203264017709627
1179,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03937380861609372,0.14203264017709627
1180,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03937380861609372,0.14203264017709627
1181,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03937380861609372,0.14203264017709627
1182,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03937380861609372,0.14203264017709627
1183,2.6022051850452366,0.015243158704949649,98.57454319999998,1.2411010979998902,0.059168208962990805,0.022588091996480805,3.6406032967850653e-4,41.67509304568723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03937380861609372,0.14203264017709627
1184,2.6081860177592238,0.0151141049428716,98.57454319999998,1.2335832883666304,0.05883940634105092,0.02245180230177896,3.615974300594818e-4,41.67834742068913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03945567473720693,0.1419448255135509
1185,2.518321857266983,0.017035688414230366,101.87152049999987,1.3323997509965326,0.06294407227519837,0.024220257914087724,3.940910349799322e-4,41.59705909892357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038268012545495805,0.14297922473544877
1186,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03840882030671631,0.14288400050361
1187,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03840882030671631,0.14288400050361
1188,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03840882030671631,0.14288400050361
1189,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03840882030671631,0.14288400050361
1190,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03840882030671631,0.14288400050361
1191,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03840882030671631,0.14288400050361
1192,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03840882030671631,0.14288400050361
1193,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03840882030671631,0.14288400050361
1194,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03840882030671631,0.14288400050361
1195,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03840882030671631,0.14288400050361
1196,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,G01196,111.9969999272614,43.9350891746222,6075.3659908499585,12.002287228902182,949.375,7.729177137215932,26.48061450322469,1172.4583333333333,318.08256778317207,27111.978835978836,47840.997354497355,89273.25396825396,611.36349463925,0.9121645201401705,0.04451573062344881,0.007524796510730243,0.03840882030671631,0.14288400050361
1197,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,G01197,112.73856815699993,43.90012963839316,10000,13.007545804977417,951.65,8.362331438064576,27.81235008239746,900.7,205.48353756572888,27176.62626262626,48562.92929292929,111841.84848484848,683.3347089673363,0.8928013024841256,0.0437070309757326,0.009189092412188661,0.03840882030671631,0.14288400050361
1198,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,G01198,113.63688344111945,43.90012963839316,10000,13.833305994669596,943.4166666666666,8.91821269194285,28.964499950408936,715.2916666666666,155.21723323379274,27574.29894179894,49078.99470899471,119106.71164021164,705.9116270801798,0.8513787921884036,0.05724977927421731,0.01597469449907945,0.03840882030671631,0.14288400050361
1199,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,G01199,114.53519872523898,43.90012963839316,10000,14.136588621139527,942.6,9.513629150390624,29.678687477111815,698.25,179.961362812308,27147.06313131313,48489.666666666664,113842.12878787878,707.787025018837,0.8717961944020411,0.052087250742247626,0.01031610704778213,0.03840882030671631,0.14288400050361
1200,2.529310931583046,0.016803649234353166,101.87152049999986,1.3218905366839782,0.062535801635007,0.024035166932920394,3.9061978866152116e-4,41.610417197662684,G01200,115.43351400935852,43.90012963839316,10000,15.168489074707031,934.2,9.961261367797851,31.208749866485597,448.1,179.38811202764273,27595.17694369973,48166.56032171582,111937.57908847184,668.1228117031978,0.7607447598954385,0.08084975578785104,0.020391656515534526,0.03840882030671632,0.14288400050360744
1201,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,G01201,116.33182929347802,43.90012963839316,10000,15.72273842493693,945.875,10.129071990648905,31.849499702453613,169.25,71.16010729028743,28441.784974093265,50323.03626943005,183390.55699481865,750.9702663860515,0.16043334342105314,0.6549131968745412,0.04884903339578309,0.03840882030671631,0.14288400050361
1202,2.5293109315830513,0.0168036492343532,101.87152049999986,1.3218905366839724,0.062535801635007,0.024035166932920855,3.906197886615187e-4,41.610417197662684,G01202,117.23014457759756,43.90012963839316,10000,15.401081752777099,926.5,9.910713529586792,31.327212524414062,127.95,45.48623273498315,28840.742424242424,51398.97727272727,214026.39141414143,842.1515950439009,0.08088726088672406,0.7926866500718188,0.06816233211375967,0.03840882030671635,0.14288400050361103
1203,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,G01203,118.12845986171706,43.90012963839316,10000,14.981790820757547,952,9.688286383946737,30.84401035308838,174.625,63.43967521436682,27983.554376657827,49431.74801061008,144353.48541114057,864.2289074766644,0.32886956960566943,0.5246661704248733,0.04189772007532152,0.03840882030671631,0.14288400050361
1204,2.5293109315830464,0.01680364923435324,101.87152049999986,1.32189053668399,0.06253580163500713,0.024035166932920498,3.9061978866146863e-4,41.610417197662684,G01204,119.0267751458366,43.90012963839316,10000,15.27712664604187,959,9.607184505462646,31.46716241836548,55.1,12.379524691156254,27913.539440203564,50741.34096692112,212859.49872773536,959.0936414458888,0.03353909239402278,0.8675616301369455,0.044596703320899406,0.03840882030671631,0.14288400050361
